source_text,reference_text,S2TT_prediction,T2TT_prediction
हांगकांग द्वीप हांगकांग के क्षेत्र को उसका नाम देता है और यह वह स्थान है जिसे कई पर्यटक मुख्य केंद्र बिंदु मानते हैं,ହଂକଂ ଦ୍ୱୀପର ନାମ ଅନୁସାରେ ହଂକଂ ଅଞ୍ଚଳ ନାମିତ ଓ ଏହି ସ୍ଥାନକୁ ଅନେକ ପର୍ଯ୍ୟଟକ ଆକର୍ଷଣର ମୁଖ୍ୟ କେନ୍ଦ୍ରବିନ୍ଦୁ ଭାବରେ ବିବେଚନା କରିଥାନ୍ତି,ହଂକଂ ଦ୍ୱୀପ ହଂକଂର ଏକ କ୍ଷେତ୍ରକୁ ଏହାର ନାମ ଦେଇଥାଏ ଏବଂ ଏହା ସେହି ସ୍ଥାନ ଯାହାକୁ ଅନେକ ପର୍ଯ୍ୟଟକ ମୁଖ୍ୟ କେନ୍ଦ୍ରବିନ୍ଦୁ ମାନନ୍ତି,ହଂକଂ ଦ୍ୱୀପ ହଂକଂ ଅଞ୍ଚଳକୁ ତା ନାମ ଦେଇଥାଏ ଏବଂ ଏହା ହେଉଛି ସ୍ଥାନ ଯାହାକୁ ଅନେକ ପର୍ଯ୍ୟଟକ ମୁଖ୍ୟ କେନ୍ଦ୍ର ପଏଣ୍ଟ ବୋଲି ଭାବନ୍ତି
तकनीकी निर्धारण की ज़्यादातर व्याख्याएं दो सामान्य विचारों के बारे में बताती हैं तकनीकी विकास पर सांस्कृतिक या राजनीतिक असर का कोई भी प्रभाव नहीं पड़ता है और परिणामस्वरूप सामाजिक रूप से अनुकूलित होने के बजाय वह तकनीक निहित समाजों को प्रभावित करती है,ବୈଷୟିକ ନିର୍ଣ୍ଣୟର ଅଧିକାଂଶ ବ୍ୟାଖ୍ୟା 2ଟି ସାଧାରଣ ଧାରଣା ସୂଚିତ କରିଥାଏ ଏହିକି ଯେ ଟେକ୍ନୋଲୋଜି ବା ଜ୍ଞାନକୌଶଳର ବିକାଶ ସାଂସ୍କୃତିକ କିମ୍ବା ରାଜନୈତିକ ପ୍ରଭାବଠାରୁ ଢେର ଊର୍ଦ୍ଧ୍ୱରେ ଏକ ମାର୍ଗ ଅନୁସରଣ କରେ ଏବଂ ସେହି ପରିପ୍ରେକ୍ଷୀରେ ସାମାଜିକ ଅବସ୍ଥା ଅପେକ୍ଷା ସମାଜ ଉପରେ ଉତ୍ତରାଧିକାର ଭାବରେ ପ୍ରଭାବ ପଡିଥାଏ,ବୈଷୟିକ ନିର୍ଦ୍ଧାରଣର ଅଧିକାଂଶ ବ୍ୟାଖ୍ୟା ଦୁଇ ସାଧାରଣ ଚିନ୍ତାଧାରା ବିଷୟରେ କହିଥାଏ ବୈଷୟିକ ବିକାଶ ଉପରେ ସାଂସ୍କୃତିକ ବା ରାଜନୈତିକ ପ୍ରଭାବର କୌଣସି ପ୍ରଭାବ ପଡ଼େ ନାହିଁ ଏବଂ ପରିଣାମ ସ୍ୱରୂପ ସାମାଜିକ ରୂପରେ ଅନୁକୂଳ ହେବା ପରିବର୍ତ୍ତେ ସେ ବୈଷୟିକ ନିହିତ ସମାଜକୁ ପ୍ରଭାବିତ କରିଥାଏ,ବୈଷୟିକ ନିର୍ଦ୍ଧାରଣର ଅଧିକାଂଶ ବ୍ୟାଖ୍ୟା ଦୁଇ ସାଧାରଣ ବିଚାରକୁ ନେଇ କୁହେ ବୈଷୟିକ ବିକାଶ ଉପରେ ସାଂସ୍କୃତିକ କିମ୍ବା ରାଜନୈତିକ ପ୍ରଭାବର କୌଣସି ପ୍ରଭାବ ପଡ଼େ ନାହିଁ ଏବଂ ଫଳସ୍ୱରୂପ ସାମାଜିକ ଭାବରେ ଅନୁକୂଳ ହେବା ପରିବର୍ତ୍ତେ ସେ ଟେକ୍ନୋ ଅନ୍ତର୍ନିହିତ ସମାଜଗୁଡିକୁ ପ୍ରଭାବିତ କରେ
रॉस्बी संख्या जितनी छोटी होगी चुंबकीय उत्क्रमण के संबंध में तारा उतना ही कम सक्रिय होगा,ରସ୍‌ବି ସଂଖ୍ୟା ଯେତେ ଛୋଟ ହେବ ଚୁମ୍ବକୀୟ ଉତ୍‌କ୍ରମଣ ଅନୁସାରେ ନକ୍ଷତ୍ର ସେତେ କମ୍ ସକ୍ରିୟ ହେବ।,ଦୈନନ୍ଦିନ ସଂଖ୍ୟା ଯେତେ ଛୋଟ ହେବ ଚୁମ୍ବକୀୟ ଉତ୍କର୍ଷଣର ସମ୍ବନ୍ଧରେ ତାରା ସେତେ ହିଁ କମ ସକ୍ରିୟ ହେବ,ରୋସବି ସଂଖ୍ୟା ଯେତେ ଛୋଟ ହେବ ଚୁମ୍ବକୀୟ ଉତ୍ତେଜନା ର ସମ୍ବନ୍ଧରେ ତାର ସେତେ କମ୍ ସକ୍ରିୟ ହେବ
प्राकृतिक वातावरण में पौधे सबसे अच्छे दिखते हैं इसलिए सिर्फ एक नमूने को भी हटाने के प्रलोभन को रोकें,ପ୍ରାକୃତିକ ପରିବେଶରେ ଥିବା ଉଦ୍ଭିଦଗୁଡ଼ିକ ସର୍ବୋତ୍ତମ ଦେଖାଯାଆନ୍ତି ଏଥିପାଇଁ କେବଳ ଗୋଟିଏ ନମୁନାକୁ ମଧ୍ୟ ହଟାଇବାର ପ୍ରବଣତାକୁ ପ୍ରତିରୋଧ କରନ୍ତୁ,ପ୍ରାକୃତିକ ପରିବେଶରେ ଉଦ୍ଭିଦ ସବୁଠୁ ଭଲ ଦେଖାଯାଆନ୍ତି ତେଣୁ କେବଳ ଗୋଟିଏ ନମୁନାକୁ ବି ହଟାଇବାର ପ୍ରଲୋଭନକୁ ରୋକନ୍ତୁ,ପ୍ରାକୃତିକ ପରିବେଶରେ ଉଦ୍ଭିଦ ସର୍ବୋତ୍ତମ ଦେଖାଯାଆନ୍ତି ତେଣୁ କେବଳ ଏକ ନମୁନାକୁ ମଧ୍ୟ ହଟାଇବାର ପ୍ରଲୋଭନକୁ ରୋକନ୍ତୁ
पौधे फ़ोटोसिंथेसिस द्वारा सूर्य से अपना भोजन बनाते हैं वह छाया भी देते हैं,ଆଲୋକ ସଂଶ୍ଲେଷଣ ଦ୍ୱାରା ଉଦ୍ଭିଦଗୁଡ଼ିକ ସୂର୍ଯ୍ୟଙ୍କ ଠାରୁ ସେମାନଙ୍କ ଖାଦ୍ୟ ପ୍ରସ୍ତୁତ କରନ୍ତି i ସେମାନେ ଛାଇ ମଧ୍ୟ ପ୍ରଦାନ କରନ୍ତି i,"ଉଦ୍ଭିଦ ଫୋଟୋସିନ୍ଥେସିସ ଦ୍ୱାରା ସୂର୍ଯ୍ୟରୁ ନିଜର ଖାଦ୍ୟ ତିଆରି କରନ୍ତି, ସେ ଛାୟା ମଧ୍ୟ ଦିଅନ୍ତି ।",ଉଦ୍ଭିଦ ଫୋଟୋସିନ୍ଥେସିସ ଦ୍ୱାରା ସୂର୍ଯ୍ୟରୁ ନିଜର ଖାଦ୍ୟ ତିଆରି କରନ୍ତି ସେ ଛାୟା ମଧ୍ୟ ଦିଅନ୍ତି
लूना को साथी पहलवानों ने भी श्रद्धांजलि दी,ସାଥୀ କୁସ୍ତିଯୋଦ୍ଧାମାନେ ମଧ୍ୟ ଲୁନାଙ୍କୁ ଶ୍ରଦ୍ଧାଞ୍ଜଳି ଅର୍ପଣ କରିଥିଲେ,ଲୁନାଙ୍କୁ ସାଥୀ ସଂଗ୍ରାମୀମାନେ ମଧ୍ୟ ଶ୍ରଦ୍ଧାଞ୍ଜଳି ଦେଇଥିଲେ ।,ଲୁନାଙ୍କୁ ସାଥୀ କୁସ୍ତିବାନମାନେ ମଧ୍ୟ ଶ୍ରଦ୍ଧାଞ୍ଜଳି ଦେଲେ
11:35 बजे अग्नि बचाव दल ने अंततः आग बुझा दी थी,ପରିଶେଷରେ ଅଗ୍ନିଶମ ଉଦ୍ଧାରକାରୀ ଦଳ ରାତି 11:35ଟା ସୁଦ୍ଧା ନିଆଁ ଲିଭାଇଥିଲେ।,ଏଗାର ପଚାଶଟାରେ ଅରୁଣୀ ଉଦ୍ଧାର ଦଳକୁ ଅନ୍ତିମ ଅଗ୍ନି ନିର୍ବାପକ କରିଥିଲା ।,୧୧ଃ୩୫ରେ ଅଗ୍ନିଶମ ଉଦ୍ଧାର ଦଳ ଶେଷରେ ନିଆଁକୁ ଆୟତ୍ତ କରିଥିଲେ
यह खोज पक्षियों में पंखों के विकास की पूरी जानकारी भी प्रदान करती है,ଏହି ଆବିଷ୍କାର ପକ୍ଷୀମାନଙ୍କ ଶରୀରରେ ପରର କ୍ରମବିକାଶ ବିଷୟରେ ମଧ୍ୟ ଅନ୍ତର୍ଦୃଷ୍ଟି ପ୍ରଦାନ କରେ,ଏହି ଅନୁସନ୍ଧାନ ପକ୍ଷୀମାନଙ୍କରେ ପକ୍ଷୀମାନଙ୍କର ବିକାଶର ସମ୍ପୂର୍ଣ୍ଣ ସୂଚନା ମଧ୍ୟ ପ୍ରଦାନ କରିଥାଏ,ଏହି ଅନୁସନ୍ଧାନ ପକ୍ଷୀମାନଙ୍କରେ ଡେଣାଗୁଡ଼ିକର ବିକାଶର ସମ୍ପୂର୍ଣ୍ଣ ସୂଚନା ମଧ୍ୟ ପ୍ରଦାନ କରିଥାଏ
तूफ़ान कैटरीना के मद्देनज़र राहत और पुनर्निर्माण पर चल रहे लंबे विवाद से बहस छिड़ गई थी जिसमें कुछ राजकोषीय रूढ़िवादियों ने बुश की न्यू ऑरलियन्स डील का मज़ाक बनाया है,ଘୂର୍ଣ୍ଣିବାତ୍ୟା କ୍ୟାଟ୍ରିନା ପରବର୍ତ୍ତୀ ରିଲିଫ୍ ଓ ପୁନଃନିର୍ମାଣରେ କରାଯାଇଥିବା ଖର୍ଚ୍ଚକୁ ନେଇ ବିବାଦ ଯୋଗୁଁ ବିତର୍କର ସୂତ୍ରପାତ ହୋଇଥିଲା; ଯାହାକୁ ବ୍ୟଙ୍ଗାତ୍ମକ ଭାବରେ କିଛି ଆର୍ଥିକ ରକ୍ଷଣଶୀଳ ବୁଶ୍‌ଙ୍କ ନ୍ୟୁ ଅରଲିନ୍ସ ଡିଲ୍ ଭାବେ ନାମ ଦେଇଛନ୍ତି।,ବାତ୍ୟା କେଟରିନା ର ଦୃଷ୍ଟିରୁ ରାହାତ ଏବଂ ପୁନଃନିର୍ମାଣ ଉପରେ ଚାଲିଥିବା ଲମ୍ବା ବିବାଦରୁ ବିବାଦ ଚିଡ଼ ଯାଇଥିଲା ଯେଉଁଥିରେ କିଛି ରାଜକୋଶିଆ ରୋଡି ବାଦ୍ୟମାନେ ବୁଶଙ୍କ ନ୍ୟୁଅର୍ଲିୟନ୍ସ ଷ୍ଟିଲର ମଜାକ କରିଛନ୍ତି,ବାତ୍ୟା କାଟ୍ରିନା ର ପ୍ରଭାବରେ ରିଲିଫ ଓ ପୁନଃନିର୍ମାଣ ଉପରେ ଚାଲିଥିବା ଦୀର୍ଘ ବିବାଦରୁ ଆରମ୍ଭ ହୋଇଥିଲା ଯେଉଁଥିରେ କିଛି ରାଜକୋଷୀୟ ସଂରକ୍ଷଣବାଦୀମାନେ ବୁଶଙ୍କ ନ୍ୟୁ ଅରଲିଅନ୍ସ ଡିଲ୍ ର ମଜାକ କରିଛନ୍ତି
जिस कारण दो मछली की प्रजातियां विलुप्त हो गई हैं और अन्य दो लुप्तप्राय हो गई हैं जिसमें हंपबैक चूब भी शामिल है,ପରିଣାମସ୍ୱରୂପ 2ଟି ମାଛ ପ୍ରଜାତି ବିଲୁପ୍ତ ହୋଇଯିବା ସହ ହମ୍ପବ୍ୟାକ୍ ଚବ୍ ସମେତ ଅନ୍ୟ 2ଟି ପ୍ରଜାତିଙ୍କ ପ୍ରତି ବିପଦ ମାଡ଼ିଆସିଲା,ଜିନିଷ କାରଣରୁ ଦୁଇଟି ମାଛର ପ୍ରଜାତି ବିଲୁପ୍ତ ହୋଇଯାଇଛି ଏବଂ ଅନ୍ୟ ଦୁଇଟି ବିଲୁପ୍ତପ୍ରାୟ ହୋଇଯାଇଛି ଯେଉଁଥିରେ ହମ୍ପବେକ ଚମ୍ପକି ଅନ୍ତର୍ଭୁକ୍ତ,ଯେଉଁ କାରଣରୁ ଦୁଇ ମାଛର ପ୍ରଜାତି ବିଲୁପ୍ତ ହୋଇଯାଇଛନ୍ତି ଏବଂ ଅନ୍ୟ ଦୁଇ ବିଲୁପ୍ତପ୍ରାୟ ହୋଇଯାଇଛନ୍ତି ଯେଉଁଥିରେ ହମ୍ପବ୍ୟାକ୍ ଚୁବ ମଧ୍ୟ ଅନ୍ତର୍ଭୁକ୍ତ
हालांकि यह अक्सर केवल एक गलत रूढ़िवादी धारणा होती है पेरिस में घुलने-मिलने का सबसे अच्छा तरीका अभी भी अपना सबसे अच्छा व्यवहार करना है किसी ऐसे व्यक्ति की तरह अभिनय करना जो  बिएन एलेव” अच्छी तरह से पला-बढ़ा हो। यह घुलने-मिलने को काफी आसान बना देगा।,ଏହା ପ୍ରାୟତଃ କେବଳ ଭୁଲ୍ ଗତାନୁଗତିକତା ହୋଇଥିବା ବେଳେ ଆପଣ ଜଣେ ବିଏନ୍ ଏଲେଭ୍ ଉତ୍ତମ ସଂସ୍କାର ପ୍ରାପ୍ତ ବ୍ୟକ୍ତିଙ୍କ ଭଳି ବହୁତ ଭଲ ଆଚରଣ କରିବା ହିଁ ପ୍ୟାରିସରେ ଉତ୍ତମ ସମ୍ପର୍କ ରକ୍ଷା କରିବାର ସର୍ବୋତ୍ତମ ଉପାୟ ଅଟେ। ଏହା ମିଶିବାକୁ ସହଜ କରିବ।,ଯଦିଓ ଏହା ପ୍ରାୟତଃ କେବଳ ଏକ ଭୁଲ ରୁଡିବାଦୀ ଧାରଣା ହୋଇଥାଏ ପ୍ୟାରିସରେ ଘୁଞ୍ଚିବା ମିଳିବା ର ସବୁଠାରୁ ଭଲ ଉପାୟ ଏବେ ବି ନିଜର ସବୁଠାରୁ ଭଲ ବ୍ୟବହାର କରିବା ହେଉଛି କୌଣସି ଏମିତି ବ୍ୟକ୍ତିଙ୍କ ପରି ଅଭିନୟ କରିବା ଯାହା ବିଏନଏଲଏଭିକୁ କିମ୍ବା ଘୁଞ୍ଚିବାକୁ ବହୁତ ସହଜ କରିଦେବ,ଯଦିଓ ଏହା ପ୍ରାୟତଃ କେବଳ ଏକ ଭୁଲ ରୁଚିବାବାଦୀ ଧାରଣା ଥାଏ ପ୍ୟାରିସରେ ମିଶି-ମିଶି-ଯିବାର ସର୍ବୋତ୍ତମ ଉପାୟ ଏବେ ମଧ୍ୟ ନିଜର ସର୍ବୋତ୍ତମ ବ୍ୟବହାର କରିବା ହେଉଛି କେହି ଜଣେ ଏପରି ବ୍ୟକ୍ତିଙ୍କ ପରି ଅଭିନୟ କରିବା ଯିଏ ବିଏନ ଆଲେଭ ⁇  ଭଲ ଭାବରେ ପାଳ-ପଲ-ଇଛି । ଏହା ମିଶି-ମିଶି-ଯିବାର ଯଥେଷ୍ଟ ସହଜ କରିଦେବ।
पपड़ी पतली होने के कारण आस-पास पर कई मारिया होंगी लावा के लिए सतह पर बढ़ना आसान था,ଭୂପୃଷ୍ଠ ନିକଟବର୍ତ୍ତୀ ପାର୍ଶ୍ୱ ପତଳା ଥିବା କାରଣରୁ ସେଠାରେ ଅଧିକ ମାରିଆ ଥାଇପାରେ ଲାଭା ଭୂପୃଷ୍ଠ ଉପରକୁ ଉଠିବା ଅଧିକ ସହଜ ଥିଲା,ପପଡ଼ି ପତଳା ହେବା କାରଣରୁ ଆଖପାଖରେ ଅନେକ ମାରିଆ ଥିବେ ଲାଭା ପାଇଁ ପୃଷ୍ଠରେ ବଢିବା ସହଜ ଥିଲା,ପପଡ଼ି ପତଳା ହେବା କାରଣରୁ ଆଖପାଖରେ ଅନେକ ମାରିଆ ହଙ୍ଗି ଲାଭା ପାଇଁ ପୃଷ୍ଠରେ ବଢିବା ସହଜ ଥିଲା
एक बम गवर्नर जनरल के कार्यालय के बाहर फटा था,ଗଭର୍ଣ୍ଣର ଜେନେରାଲ୍ ଙ୍କ କାର୍ଯ୍ୟାଳୟ ବାହାରେ ଗୋଟିଏ ବୋମା ବିସ୍ଫୋରଣ ହୋଇଥିଲା,ଏକ ବୋମା ଗଭର୍ଣ୍ଣର ଜେନେରାଲଙ୍କ କାର୍ଯ୍ୟାଳୟ ବାହାରେ ଫଟା ଥିଲା,ଏକ ବୋମା ଗଭର୍ଣ୍ଣର ଜେନେରାଲଙ୍କ କାର୍ଯ୍ୟାଳୟ ବାହାରେ ଫାଟି ଥିଲା
29 वर्षीय डॉ मलार बालासुब्रमण्यम सिनसिनाटी के उत्तर में लगभग 15 मील की दूरी पर एक उपनगर ब्लू ऐश ओहियो में मिले जो एक टी-शर्ट और अंडरवियर में सड़क के किनारे बहुत अधिक नशे की हालत में जमीन पर पड़े थे,ଡକ୍ଟର ମଲାର ବାଲାସୁବ୍ରାମନିଅନ୍ 29 ବର୍ଷ ସିନ୍ସିନାଟିର ଉତ୍ତରରେ ପ୍ରାୟ 15 ମାଇଲ୍ ଉତ୍ତରରେ ଥିବା ଏକ ଉପନଗର ବ୍ଲୁ ଆଶ୍ ଅହିଓରେ ଏକ ଟି-ସାର୍ଟ ଏବଂ ଅନ୍ତଃବସ୍ତ୍ରରେ ରାସ୍ତା କଡ଼ ଭୂମିରେ ପଡ଼ିଥିଲେ ଯିଏକି ଅତ୍ୟଧିକ ଗମ୍ଭୀର ଉପଚାର ଅବସ୍ଥାରେ ଥିଲେ,"ଉଣେଇଶ ବର୍ଷୀୟା ଡକ୍ଟର ମଲାଲ ବାଲା ସୁବ୍ରମଣ୍ୟମ ସିନସିନାଟି ର ଉତ୍ତର ରେ ପ୍ରାୟ ପନ୍ଦର ମାଇଲ ର ଦୂରତା ରେ ଏକ ଉପନଗର ବ୍ଲୁ ଏଜ୍ ଓହିଓ ରେ ମିଳିଲେ, ଯୋଉ ଏକ ଟି-ଶାର୍ଟ ଓ ଅଣ୍ଡରୱେୟାର ରେ ସଡ଼କ ର କୂଳ ରେ ବହୁତ ଅଧିକ ନିଶାର ଅବସ୍ଥା ରେ ଜମି ରେ ପଡିଥିଲେ।",୨୯ ବର୍ଷୀୟ ଡକ୍ଟର ମଲାର ବାଲାସୁବ୍ରମଣ୍ୟମ ସିନସିନାଟି ର ଉତ୍ତର କୁ ପ୍ରାୟ ୧୫ ମାଇଲ ଦୂରତା ରେ ଏକ ଉପକଣ୍ଠ ବ୍ଲୁ ଆଶ ଓହିଓ ରେ ମିଳିଥିଲା ଯିଏ ଏକ ଟି-ଶାର୍ଟ ଏବଂ ଅଣ୍ଡରୱିୟର ରେ ରାସ୍ତା କଡ଼ ରେ ଭୂମି ରେ ପଡିଥିଲେ ବହୁତ ଅଧିକ ନିଶାର ଅବସ୍ଥାରେ
